Format Version,1.21,Take Name,Take 2021-02-25 05.25.33 PM,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2021-02-25 05.25.33.407 PM,Total Frames in Take,3387,Total Exported Frames,3387,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
257,1.285000,-0.732267,0.678535,0.028511,-0.050618,0.090944,0.205574,-0.957618,0.002327,0.090897,0.226099,-0.948805,0.450185,0.086853,0.202325,-0.981566,0.370331,0.095081,0.188300,-0.942483,0.432653,0.779714,-0.430379,-0.037404,-0.453234,0.072131,0.217083,-1.121694,0.000902,0.069818,0.218475,-1.121655,0.752668,0.061122,0.199707,-1.130461,0.732616,0.083516,0.231613,-1.134784,0.763338,0.074070,0.218539,-1.099876,0.849828,,,,,,,,,,,,,,,,,,,,,2.004913,0.006660,-1.239869,1.968309,-0.002079,-1.315839,0.100721,0.147637,-1.016666,0.041432,0.238154,-1.332698,0.086374,0.159251,-1.028999,2.106651,0.019066,-1.049607,0.075778,0.175984,-1.018922,0.090132,0.161324,-1.051416,0.088409,0.200918,-0.959511,0.090888,0.225074,-0.949307,0.087127,0.202541,-0.979961,0.094856,0.189180,-0.943334,0.070336,0.216864,-1.120690,0.061233,0.200849,-1.131325,0.082943,0.231322,-1.134861,0.074029,0.219249,-1.099923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1.290000,-0.732296,0.678449,0.028978,-0.051082,0.090971,0.205566,-0.957599,0.002329,0.090933,0.226090,-0.948786,0.450006,0.086849,0.202314,-0.981541,0.370605,0.095131,0.188292,-0.942468,0.432983,0.779481,-0.430802,-0.036066,-0.453342,0.072075,0.217105,-1.121699,0.000903,0.069764,0.218501,-1.121666,0.751392,0.061045,0.199745,-1.130472,0.731657,0.083513,0.231600,-1.134781,0.763019,0.073978,0.218574,-1.099879,0.850518,,,,,,,,,,,,,,,,,,,,,2.004879,0.006655,-1.239860,1.968299,-0.002077,-1.315833,0.100685,0.147627,-1.016663,0.041415,0.238150,-1.332698,0.086357,0.159253,-1.029001,2.106695,0.019061,-1.049620,0.075761,0.175991,-1.018918,0.090108,0.161330,-1.051412,0.088429,0.200910,-0.959492,0.090924,0.225065,-0.949288,0.087125,0.202530,-0.979936,0.094904,0.189173,-0.943321,0.070312,0.216865,-1.120694,0.061152,0.200892,-1.131316,0.082931,0.231321,-1.134858,0.073925,0.219284,-1.099942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,1.295000,-0.732550,0.678143,0.029759,-0.051061,0.091006,0.205545,-0.957550,0.002344,0.090963,0.226060,-0.948714,0.444577,0.086859,0.202318,-0.981491,0.370774,0.095195,0.188257,-0.942444,0.426707,0.779514,-0.430793,-0.036093,-0.453292,0.072055,0.217106,-1.121699,0.000903,0.069744,0.218502,-1.121666,0.751705,0.061026,0.199744,-1.130470,0.731337,0.083491,0.231600,-1.134783,0.763136,0.073960,0.218577,-1.099880,0.850710,,,,,,,,,,,,,,,,,,,,,2.004890,0.006653,-1.239849,1.968303,-0.002068,-1.315830,0.100672,0.147621,-1.016665,0.041403,0.238146,-1.332699,0.086342,0.159256,-1.028990,2.106668,0.019073,-1.049607,0.075746,0.175990,-1.018910,0.090091,0.161336,-1.051408,0.088459,0.200900,-0.959463,0.090956,0.225013,-0.949215,0.087134,0.202529,-0.979903,0.094963,0.189164,-0.943303,0.070287,0.216867,-1.120695,0.061133,0.200890,-1.131316,0.082911,0.231320,-1.134859,0.073909,0.219287,-1.099940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,1.300000,-0.732541,0.678081,0.030317,-0.051679,0.091046,0.205537,-0.957517,0.002345,0.091017,0.226053,-0.948684,0.444577,0.086859,0.202306,-0.981451,0.370774,0.095261,0.188251,-0.942415,0.426707,0.779503,-0.430787,-0.036058,-0.453318,0.072037,0.217108,-1.121698,0.000903,0.069726,0.218504,-1.121664,0.751705,0.061008,0.199747,-1.130469,0.731337,0.083474,0.231602,-1.134780,0.763136,0.073940,0.218578,-1.099877,0.850710,,,,,,,,,,,,,,,,,,,,,2.004879,0.006663,-1.239843,1.968285,-0.002066,-1.315816,0.100666,0.147630,-1.016662,0.041386,0.238143,-1.332699,0.086321,0.159259,-1.028980,2.106830,0.019047,-1.049595,0.075746,0.175999,-1.018900,0.090074,0.161336,-1.051406,0.088494,0.200893,-0.959426,0.091009,0.225005,-0.949183,0.087137,0.202516,-0.979864,0.095027,0.189160,-0.943276,0.070270,0.216873,-1.120693,0.061115,0.200892,-1.131316,0.082892,0.231320,-1.134856,0.073888,0.219289,-1.099940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,1.305000,-0.732580,0.677952,0.031130,-0.052339,0.091095,0.205527,-0.957481,0.002346,0.091081,0.226041,-0.948645,0.444539,0.086859,0.202299,-0.981406,0.369913,0.095346,0.188240,-0.942391,0.425707,0.779533,-0.430755,-0.036156,-0.453291,0.072017,0.217110,-1.121701,0.000906,0.069706,0.218506,-1.121668,0.751005,0.060989,0.199747,-1.130472,0.730598,0.083450,0.231607,-1.134785,0.762061,0.073923,0.218581,-1.099882,0.850165,,,,,,,,,,,,,,,,,,,,,2.004879,0.006657,-1.239834,1.968324,-0.002064,-1.315825,0.100660,0.147632,-1.016669,0.041379,0.238144,-1.332699,0.086312,0.159267,-1.028986,2.106855,0.019081,-1.049580,0.075738,0.176004,-1.018891,0.090058,0.161342,-1.051403,0.088536,0.200885,-0.959389,0.091072,0.224997,-0.949144,0.087141,0.202509,-0.979815,0.095109,0.189149,-0.943252,0.070248,0.216872,-1.120691,0.061100,0.200898,-1.131321,0.082867,0.231323,-1.134863,0.073872,0.219291,-1.099944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,1.310000,-0.732663,0.677740,0.032199,-0.053264,0.091165,0.205511,-0.957430,0.002344,0.091168,0.226024,-0.948592,0.444539,0.086862,0.202284,-0.981344,0.369913,0.095465,0.188224,-0.942354,0.425707,0.779496,-0.430779,-0.036167,-0.453329,0.071994,0.217120,-1.121702,0.000907,0.069683,0.218516,-1.121668,0.751005,0.060965,0.199759,-1.130474,0.730598,0.083428,0.231618,-1.134785,0.762061,0.073900,0.218589,-1.099882,0.850165,,,,,,,,,,,,,,,,,,,,,2.004909,0.006653,-1.239844,1.968329,-0.002072,-1.315830,0.100647,0.147636,-1.016671,0.041359,0.238145,-1.332703,0.086230,0.159191,-1.029057,2.106776,0.019070,-1.049569,0.075720,0.176015,-1.018885,0.090033,0.161350,-1.051397,0.088602,0.200868,-0.959325,0.091158,0.224978,-0.949092,0.087148,0.202495,-0.979758,0.095226,0.189132,-0.943212,0.070222,0.216879,-1.120691,0.061075,0.200907,-1.131324,0.082847,0.231335,-1.134864,0.073850,0.219299,-1.099945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,1.315000,-0.732548,0.677645,0.034144,-0.054814,0.091229,0.205498,-0.957359,0.002356,0.091278,0.226009,-0.948513,0.440693,0.086807,0.202281,-0.981252,0.366456,0.095601,0.188206,-0.942311,0.425706,0.779348,-0.431150,-0.036187,-0.453230,0.071970,0.217127,-1.121698,0.000903,0.069660,0.218524,-1.121663,0.750758,0.060925,0.199773,-1.130465,0.731543,0.083407,0.231616,-1.134786,0.763015,0.073887,0.218594,-1.099879,0.851532,,,,,,,,,,,,,,,,,,,,,2.004868,0.006651,-1.239832,1.968317,-0.002054,-1.315829,0.100630,0.147642,-1.016674,0.041349,0.238145,-1.332707,0.086207,0.159200,-1.029055,2.106762,0.019070,-1.049574,0.075705,0.176026,-1.018874,0.090015,0.161358,-1.051394,0.088679,0.200842,-0.959243,0.091265,0.224954,-0.949022,0.087103,0.202500,-0.979651,0.095360,0.189109,-0.943162,0.070205,0.216883,-1.120697,0.061032,0.200921,-1.131303,0.082827,0.231339,-1.134861,0.073834,0.219302,-1.099943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,1.320000,-0.731887,0.678138,0.035627,-0.056569,0.091340,0.205478,-0.957301,0.002348,0.091463,0.225994,-0.948469,0.440693,0.086804,0.202252,-0.981171,0.366456,0.095752,0.188188,-0.942261,0.425706,0.779246,-0.431230,-0.036141,-0.453332,0.071968,0.217127,-1.121691,0.000907,0.069658,0.218524,-1.121655,0.750758,0.060919,0.199777,-1.130461,0.731543,0.083410,0.231615,-1.134774,0.763015,0.073884,0.218589,-1.099871,0.851532,,,,,,,,,,,,,,,,,,,,,2.004896,0.006653,-1.239830,1.968303,-0.002060,-1.315816,0.100608,0.147638,-1.016675,0.041338,0.238142,-1.332706,0.086112,0.159178,-1.029001,2.106810,0.019060,-1.049564,0.075689,0.176041,-1.018868,0.089990,0.161372,-1.051392,0.088761,0.200810,-0.959157,0.091444,0.224952,-0.948981,0.087110,0.202476,-0.979559,0.095511,0.189073,-0.943104,0.070259,0.216855,-1.120660,0.061010,0.200929,-1.131303,0.082811,0.231346,-1.134861,0.073813,0.219309,-1.099943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,1.325000,-0.731746,0.678065,0.037281,-0.058186,0.091446,0.205450,-0.957205,0.002341,0.091614,0.225967,-0.948378,0.445130,0.086800,0.202221,-0.981055,0.367845,0.095925,0.188161,-0.942184,0.431650,0.779353,-0.431204,-0.036103,-0.453177,0.071915,0.217155,-1.121708,0.000890,0.069605,0.218552,-1.121673,0.757526,0.060868,0.199801,-1.130471,0.732063,0.083355,0.231640,-1.134797,0.765699,0.073831,0.218626,-1.099889,0.854708,,,,,,,,,,,,,,,,,,,,,2.004937,0.006662,-1.239823,1.968294,-0.002057,-1.315795,0.100594,0.147641,-1.016682,0.041327,0.238141,-1.332704,0.086095,0.159190,-1.028997,2.106845,0.019068,-1.049554,0.075677,0.176048,-1.018858,0.089964,0.161378,-1.051381,0.088848,0.200783,-0.959050,0.091593,0.224926,-0.948888,0.087112,0.202444,-0.979451,0.095682,0.189044,-0.943024,0.070104,0.216967,-1.120737,0.060990,0.200935,-1.131305,0.082788,0.231351,-1.134863,0.073792,0.219319,-1.099945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,1.330000,-0.731561,0.677985,0.039180,-0.060162,0.091547,0.205423,-0.957096,0.002342,0.091767,0.225943,-0.948276,0.445130,0.086769,0.202187,-0.980918,0.367845,0.096104,0.188138,-0.942094,0.431650,0.779249,-0.431285,-0.036100,-0.453278,0.071915,0.217152,-1.121700,0.000893,0.069605,0.218550,-1.121665,0.757526,0.060864,0.199803,-1.130468,0.732063,0.083359,0.231637,-1.134786,0.765699,0.073832,0.218617,-1.099881,0.854708,,,,,,,,,,,,,,,,,,,,,2.004897,0.006647,-1.239815,1.968299,-0.002061,-1.315801,0.100576,0.147645,-1.016684,0.041320,0.238146,-1.332706,0.086082,0.159202,-1.028992,2.106863,0.019069,-1.049533,0.075671,0.176063,-1.018851,0.089942,0.161384,-1.051382,0.088916,0.200762,-0.958927,0.091743,0.224901,-0.948786,0.087090,0.202410,-0.979316,0.095856,0.189022,-0.942933,0.070156,0.216937,-1.120710,0.060971,0.200942,-1.131301,0.082774,0.231355,-1.134859,0.073776,0.219320,-1.099946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,1.335000,-0.731420,0.677839,0.041095,-0.062213,0.091637,0.205398,-0.956978,0.002351,0.091908,0.225922,-0.948168,0.444807,0.086725,0.202153,-0.980771,0.367625,0.096278,0.188120,-0.941994,0.431230,0.779264,-0.431286,-0.036181,-0.453245,0.071897,0.217161,-1.121698,0.000891,0.069587,0.218559,-1.121662,0.755968,0.060846,0.199811,-1.130464,0.733848,0.083337,0.231648,-1.134786,0.765671,0.073817,0.218626,-1.099879,0.851935,,,,,,,,,,,,,,,,,,,,,2.004897,0.006661,-1.239815,1.968272,-0.002055,-1.315782,0.100565,0.147650,-1.016693,0.041309,0.238150,-1.332707,0.086067,0.159211,-1.028987,2.106796,0.019077,-1.049551,0.075661,0.176077,-1.018845,0.089914,0.161396,-1.051380,0.088980,0.200740,-0.958791,0.091881,0.224876,-0.948678,0.087057,0.202378,-0.979165,0.096024,0.189008,-0.942836,0.070134,0.216951,-1.120709,0.060955,0.200951,-1.131299,0.082755,0.231364,-1.134861,0.073762,0.219326,-1.099938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,1.340000,-0.731308,0.677629,0.043164,-0.064373,0.091727,0.205372,-0.956853,0.002352,0.092049,0.225899,-0.948052,0.443147,0.086673,0.202118,-0.980616,0.364565,0.096459,0.188099,-0.941892,0.428420,0.779190,-0.431469,-0.036238,-0.453194,0.071885,0.217172,-1.121699,0.000894,0.069576,0.218571,-1.121663,0.755304,0.060826,0.199826,-1.130463,0.733749,0.083326,0.231656,-1.134790,0.765385,0.073812,0.218636,-1.099881,0.852050,,,,,,,,,,,,,,,,,,,,,2.004901,0.006666,-1.239819,1.968299,-0.002055,-1.315803,0.100547,0.147663,-1.016701,0.041303,0.238158,-1.332711,0.086058,0.159230,-1.028991,2.106840,0.019084,-1.049538,0.075656,0.176088,-1.018844,0.089901,0.161407,-1.051383,0.089047,0.200723,-0.958645,0.092019,0.224857,-0.948560,0.087014,0.202342,-0.979008,0.096199,0.188987,-0.942735,0.070122,0.216957,-1.120707,0.060934,0.200965,-1.131295,0.082743,0.231374,-1.134863,0.073757,0.219339,-1.099946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,1.345000,-0.731292,0.677239,0.045683,-0.066881,0.091852,0.205330,-0.956714,0.002372,0.092228,0.225859,-0.947920,0.443147,0.086630,0.202068,-0.980440,0.364565,0.096698,0.188062,-0.941783,0.428420,0.779175,-0.431497,-0.036193,-0.453196,0.071875,0.217179,-1.121701,0.000891,0.069565,0.218577,-1.121665,0.755304,0.060815,0.199833,-1.130465,0.733749,0.083317,0.231661,-1.134792,0.765385,0.073801,0.218643,-1.099883,0.852050,,,,,,,,,,,,,,,,,,,,,2.004935,0.006671,-1.239823,1.968340,-0.002069,-1.315802,0.100536,0.147674,-1.016712,0.041296,0.238162,-1.332713,0.086043,0.159239,-1.028993,2.106868,0.019078,-1.049549,0.075652,0.176109,-1.018845,0.089883,0.161419,-1.051385,0.089122,0.200695,-0.958495,0.092198,0.224795,-0.948421,0.086980,0.202284,-0.978851,0.096426,0.188984,-0.942641,0.070117,0.216965,-1.120711,0.060921,0.200972,-1.131297,0.082733,0.231380,-1.134865,0.073745,0.219345,-1.099946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,1.350000,-0.731193,0.676912,0.048295,-0.069381,0.091940,0.205294,-0.956570,0.002372,0.092375,0.225825,-0.947781,0.437077,0.086547,0.202029,-0.980257,0.364357,0.096899,0.188030,-0.941673,0.419696,0.779214,-0.431413,-0.036142,-0.453213,0.071870,0.217184,-1.121701,0.000892,0.069560,0.218583,-1.121666,0.755957,0.060813,0.199837,-1.130466,0.733305,0.083313,0.231667,-1.134791,0.765953,0.073792,0.218650,-1.099883,0.852861,,,,,,,,,,,,,,,,,,,,,2.004914,0.006652,-1.239823,1.968321,-0.002069,-1.315811,0.100516,0.147684,-1.016712,0.041292,0.238166,-1.332715,0.086018,0.159254,-1.028996,2.106849,0.019101,-1.049571,0.075640,0.176130,-1.018843,0.089863,0.161429,-1.051385,0.089182,0.200670,-0.958341,0.092342,0.224760,-0.948283,0.086908,0.202247,-0.978671,0.096620,0.188949,-0.942527,0.070109,0.216972,-1.120710,0.060922,0.200979,-1.131302,0.082729,0.231384,-1.134868,0.073736,0.219350,-1.099942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,1.355000,-0.730755,0.676766,0.051991,-0.072685,0.091986,0.205285,-0.956411,0.002398,0.092521,0.225814,-0.947624,0.437077,0.086356,0.202026,-0.980043,0.364357,0.097083,0.188015,-0.941566,0.419696,0.779613,-0.430736,-0.036317,-0.453157,0.071878,0.217182,-1.121706,0.000891,0.069566,0.218577,-1.121671,0.755957,0.060851,0.199815,-1.130470,0.733305,0.083303,0.231679,-1.134795,0.765953,0.073791,0.218656,-1.099887,0.852861,,,,,,,,,,,,,,,,,,,,,2.004923,0.006661,-1.239832,1.968299,-0.002064,-1.315779,0.100492,0.147697,-1.016721,0.041288,0.238167,-1.332712,0.086001,0.159269,-1.029001,2.106886,0.019090,-1.049560,0.075624,0.176150,-1.018854,0.089849,0.161446,-1.051395,0.089201,0.200626,-0.958126,0.092479,0.224729,-0.948142,0.086739,0.202261,-0.978431,0.096799,0.188929,-0.942407,0.070101,0.216982,-1.120712,0.060963,0.200946,-1.131303,0.082725,0.231392,-1.134870,0.073738,0.219355,-1.099951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,1.360000,-0.731415,0.675579,0.054574,-0.075152,0.092044,0.205256,-0.956244,0.002401,0.092590,0.225786,-0.947459,0.428065,0.086252,0.201986,-0.979835,0.355488,0.097291,0.187998,-0.941438,0.415672,0.779627,-0.430692,-0.036248,-0.453180,0.071872,0.217189,-1.121709,0.000891,0.069560,0.218584,-1.121675,0.756780,0.060847,0.199822,-1.130474,0.734410,0.083299,0.231687,-1.134797,0.765992,0.073781,0.218664,-1.099889,0.851678,,,,,,,,,,,,,,,,,,,,,2.004908,0.006659,-1.239821,1.968292,-0.002057,-1.315788,0.100472,0.147708,-1.016735,0.041286,0.238170,-1.332713,0.085982,0.159291,-1.029008,2.106803,0.019076,-1.049571,0.075611,0.176174,-1.018871,0.089833,0.161459,-1.051402,0.089273,0.200566,-0.957928,0.092548,0.224700,-0.947975,0.086645,0.202219,-0.978229,0.096997,0.188917,-0.942281,0.070097,0.216990,-1.120713,0.060959,0.200954,-1.131312,0.082720,0.231398,-1.134874,0.073729,0.219365,-1.099951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,1.365000,-0.730619,0.675889,0.056800,-0.078374,0.092105,0.205237,-0.956031,0.002390,0.092749,0.225781,-0.947288,0.428065,0.086127,0.201931,-0.979571,0.355488,0.097439,0.187998,-0.941233,0.415672,0.779625,-0.430803,-0.036299,-0.453075,0.071870,0.217195,-1.121708,0.000892,0.069559,0.218590,-1.121674,0.756780,0.060841,0.199827,-1.130468,0.734410,0.083295,0.231689,-1.134801,0.765992,0.073785,0.218672,-1.099890,0.851678,,,,,,,,,,,,,,,,,,,,,2.004917,0.006653,-1.239827,1.968281,-0.002049,-1.315787,0.100437,0.147725,-1.016737,0.041284,0.238174,-1.332714,0.085956,0.159304,-1.029019,2.106850,0.019078,-1.049560,0.075591,0.176200,-1.018888,0.089815,0.161477,-1.051408,0.089342,0.200515,-0.957716,0.092702,0.224681,-0.947805,0.086526,0.202168,-0.977995,0.097143,0.188918,-0.942067,0.070091,0.216996,-1.120715,0.060953,0.200960,-1.131307,0.082717,0.231400,-1.134875,0.073735,0.219373,-1.099951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,1.370000,-0.730048,0.675417,0.062082,-0.083586,0.092169,0.205224,-0.955829,0.002353,0.092950,0.225773,-0.947108,0.432740,0.085840,0.201908,-0.979276,0.375953,0.097717,0.187991,-0.941104,0.426282,0.779572,-0.430791,-0.036290,-0.453178,0.071882,0.217185,-1.121702,0.000906,0.069570,0.218580,-1.121667,0.748896,0.060853,0.199820,-1.130467,0.734227,0.083309,0.231682,-1.134791,0.762786,0.073795,0.218658,-1.099883,0.847709,,,,,,,,,,,,,,,,,,,,,2.004897,0.006659,-1.239828,1.968302,-0.002064,-1.315810,0.100408,0.147739,-1.016743,0.041282,0.238172,-1.332715,0.085925,0.159318,-1.029028,2.106765,0.019102,-1.049555,0.075567,0.176224,-1.018904,0.089804,0.161488,-1.051416,0.089419,0.200468,-0.957470,0.092896,0.224662,-0.947620,0.086246,0.202143,-0.977764,0.097413,0.188911,-0.941918,0.070156,0.216924,-1.120671,0.060948,0.200965,-1.131310,0.082716,0.231408,-1.134877,0.073728,0.219376,-1.099955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,1.375000,-0.729278,0.675416,0.065456,-0.087644,0.092271,0.205199,-0.955595,0.002338,0.093166,0.225760,-0.946913,0.432740,0.085693,0.201855,-0.978969,0.375953,0.097955,0.187982,-0.940903,0.426282,0.779663,-0.430693,-0.036365,-0.453108,0.071877,0.217183,-1.121705,0.000908,0.069566,0.218578,-1.121670,0.748896,0.060853,0.199814,-1.130467,0.734227,0.083299,0.231682,-1.134796,0.762786,0.073791,0.218659,-1.099886,0.847709,,,,,,,,,,,,,,,,,,,,,2.004899,0.006654,-1.239840,1.968277,-0.002059,-1.315796,0.100376,0.147752,-1.016748,0.041279,0.238167,-1.332720,0.085906,0.159333,-1.029031,2.106907,0.019093,-1.049550,0.075547,0.176241,-1.018918,0.089791,0.161504,-1.051425,0.089447,0.200412,-0.957172,0.093107,0.224649,-0.947420,0.086110,0.202090,-0.977481,0.097645,0.188899,-0.941709,0.070150,0.216922,-1.120672,0.060949,0.200962,-1.131315,0.082705,0.231405,-1.134883,0.073726,0.219379,-1.099956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,1.380000,-0.728997,0.674597,0.070104,-0.092558,0.092410,0.205169,-0.955359,0.002333,0.093409,0.225737,-0.946707,0.435481,0.085516,0.201802,-0.978638,0.381454,0.098304,0.187968,-0.940731,0.429625,0.779688,-0.430634,-0.036269,-0.453130,0.071870,0.217180,-1.121710,0.000909,0.069559,0.218575,-1.121677,0.748915,0.060848,0.199810,-1.130474,0.733090,0.083294,0.231678,-1.134800,0.762208,0.073780,0.218658,-1.099891,0.847461,,,,,,,,,,,,,,,,,,,,,2.004884,0.006640,-1.239839,1.968262,-0.002063,-1.315800,0.100333,0.147764,-1.016746,0.041278,0.238158,-1.332719,0.085880,0.159351,-1.029037,2.106894,0.019068,-1.049570,0.075529,0.176261,-1.018937,0.089769,0.161517,-1.051429,0.089404,0.200354,-0.956834,0.093343,0.224632,-0.947211,0.085954,0.202037,-0.977156,0.097983,0.188880,-0.941534,0.070145,0.216915,-1.120678,0.060943,0.200958,-1.131322,0.082700,0.231403,-1.134886,0.073714,0.219378,-1.099962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,1.385000,-0.728044,0.674219,0.075791,-0.098163,0.092545,0.205157,-0.955093,0.002344,0.093703,0.225730,-0.946471,0.434095,0.085275,0.201782,-0.978257,0.377851,0.098656,0.187959,-0.940551,0.430284,0.779670,-0.430671,-0.036365,-0.453116,0.071861,0.217178,-1.121719,0.000909,0.069549,0.218572,-1.121684,0.748182,0.060838,0.199808,-1.130481,0.733780,0.083283,0.231677,-1.134810,0.762196,0.073775,0.218654,-1.099900,0.847164,,,,,,,,,,,,,,,,,,,,,2.004881,0.006652,-1.239846,1.968280,-0.002065,-1.315814,0.100294,0.147774,-1.016748,0.041272,0.238148,-1.332726,0.085886,0.159415,-1.029013,2.106896,0.019063,-1.049564,0.075494,0.176286,-1.018955,0.089745,0.161531,-1.051442,0.089526,0.200339,-0.956522,0.093626,0.224619,-0.946982,0.085740,0.202026,-0.976766,0.098325,0.188866,-0.941345,0.070132,0.216915,-1.120682,0.060934,0.200953,-1.131329,0.082690,0.231402,-1.134898,0.073710,0.219374,-1.099972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,1.390000,-0.727754,0.673058,0.081394,-0.103647,0.092732,0.205118,-0.954836,0.002349,0.094006,0.225695,-0.946239,0.434095,0.085100,0.201729,-0.977880,0.377851,0.099090,0.187931,-0.940387,0.430284,0.779678,-0.430636,-0.036376,-0.453135,0.071856,0.217175,-1.121723,0.000911,0.069544,0.218569,-1.121688,0.748182,0.060834,0.199805,-1.130486,0.733780,0.083277,0.231675,-1.134813,0.762196,0.073769,0.218650,-1.099904,0.847164,,,,,,,,,,,,,,,,,,,,,2.004895,0.006655,-1.239844,1.968318,-0.002074,-1.315837,0.100250,0.147788,-1.016745,0.041267,0.238135,-1.332729,0.085859,0.159435,-1.029015,2.106847,0.019071,-1.049591,0.075530,0.176359,-1.018957,0.089731,0.161543,-1.051451,0.089668,0.200320,-0.956197,0.093922,0.224620,-0.946739,0.085603,0.201965,-0.976358,0.098741,0.188829,-0.941193,0.070129,0.216909,-1.120686,0.060932,0.200955,-1.131334,0.082682,0.231398,-1.134899,0.073703,0.219370,-1.099977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
